runs_test_p_value,longest_run_ones_in_a_block_p_value,binary_matrix_rank_p_value,non_overlapping_template_matching_p_value,maurers_universal_p_value,serial_test_p_value_1,serial_test_p_value_2,approximate_entropy_p_value,cumulative_sums_p_value_1,cumulative_sums_p_value_2,random_excursions_p_value_1,random_excursions_p_value_2,random_excursions_p_value_3,random_excursions_p_value_4,random_excursions_p_value_5,random_excursions_p_value_6,random_excursions_p_value_7,random_excursions_p_value_8,random_excursions_variant_p_value_1,random_excursions_variant_p_value_2,random_excursions_variant_p_value_3,random_excursions_variant_p_value_4,random_excursions_variant_p_value_5,random_excursions_variant_p_value_6,random_excursions_variant_p_value_7,random_excursions_variant_p_value_8,random_excursions_variant_p_value_9,random_excursions_variant_p_value_10,random_excursions_variant_p_value_11,random_excursions_variant_p_value_12,random_excursions_variant_p_value_13,random_excursions_variant_p_value_14,random_excursions_variant_p_value_15,random_excursions_variant_p_value_16,random_excursions_variant_p_value_17,random_excursions_variant_p_value_18,byte_entropy_between_packets,bit_entropy_between_packets,byte_entropy,intra_packet_bit_entropy,ciphertext_length_bytes,ciphertext_length_mod_8,ciphertext_length_mod_16,ciphertext_length_mod_32,unique_byte_count,zero_byte_ratio,printable_byte_ratio,bit_one_ratio,bit_zero_ratio,unique_16byte_block_count,repeated_16byte_block_ratio,compression_ratio,label
0.940749,0.271231,0.0,0.62936,0.803943,0.809005,0.61496,7.0714,0.668136,0.383938,0.885993,0.423597,0.619644,0.237533,0.4224,1.0,0.367246,0.668104,0.499737,0.62859,0.640651,0.149066,0.894339,0.694537,0.473493,0.65033,0.330344,0.199358,0.403939,0.31737,0.296271,0.003547,0.884359,0.082083,0.497314,0.318072,7.3166,7.434,7.5568,7.0585,64,0,0,0,24,0.004106,0.235097,0.502647,0.497353,4,0.0,0.986543,ECC
0.489096,1.0,0.442196,0.57309,0.617957,0.797352,1.0,7.1812,0.758672,0.847232,0.310736,0.346725,0.877235,0.631346,0.588802,0.115292,0.52989,0.793154,0.222877,0.387384,0.478151,0.58418,0.220167,0.765274,0.746997,0.805454,0.322078,1.0,1.0,0.149822,0.826123,0.185555,0.585156,1.0,0.0,0.35885,7.4896,7.468,7.408,7.4258,48,0,0,16,22,0.003973,0.342199,0.507825,0.492175,2,0.333333,1.003226,ECC
0.159838,0.016759,1.0,1.0,0.978484,0.951851,0.685615,7.5443,0.0,0.602662,0.043841,0.197738,0.36429,0.598139,0.589722,0.614124,0.855307,0.67337,0.0,0.319374,0.961533,0.415525,0.705637,0.628742,0.878327,0.671813,0.578781,0.4267,0.562142,0.743162,0.928676,0.824569,1.0,0.50935,0.818143,0.381764,8.0,7.9433,7.8558,7.816,1949,5,13,29,256,0.003293,0.285978,0.510335,0.489665,107,0.115702,0.988928,AES
0.202916,0.441202,0.228257,0.601534,0.053478,0.173808,0.418815,7.7341,0.528824,0.754566,0.705919,0.717934,0.5463,0.743873,0.357004,0.467842,0.559917,0.413722,0.432376,0.592901,0.671826,1.0,0.337812,0.097532,0.199575,0.948867,0.551679,0.629501,0.358884,0.353073,1.0,0.643115,0.110666,0.628762,0.232933,0.827001,7.8499,7.2557,7.859,7.0657,1504,0,0,0,256,0.000789,0.332923,0.47213,0.52787,80,0.148936,0.9903,3DES
0.415168,0.09621,0.549052,0.65749,0.707297,0.63904,0.495882,7.1521,0.710056,0.210989,1.0,0.461068,0.763672,0.505215,0.88603,0.241646,0.212517,0.175254,0.403821,0.742492,0.0,0.258605,0.690311,0.408401,0.419189,0.688939,0.484744,0.696409,0.679302,0.096974,0.554032,0.026938,0.301487,0.56957,0.308931,0.0,7.1293,7.3207,7.3136,6.631,56,0,8,24,23,0.004809,0.364046,0.499874,0.500126,3,0.0,1.049236,DES
0.331787,1.0,0.598472,0.522678,0.321039,0.299279,0.825183,7.9096,0.278294,0.337817,0.671081,0.773554,0.919836,0.552637,0.80577,0.280088,1.0,0.250836,0.497242,0.757254,0.142356,0.647445,0.671668,0.508909,0.027517,0.250905,0.194868,0.255262,0.243008,0.265817,1.0,0.668226,0.629452,0.00694,0.750815,0.304805,8.0,8.0,7.9644,8.0,2512,0,0,16,256,0.008251,0.327429,0.48944,0.51056,151,0.038217,0.984356,AES
0.333758,0.515746,0.54445,0.618478,0.792036,0.343732,0.600489,7.6895,0.086705,0.867918,0.099084,0.640132,0.551633,0.018947,0.157927,0.45979,0.320673,0.254141,0.517391,0.42608,0.333501,0.629698,0.234036,0.444222,0.563951,0.506958,0.338503,0.422687,0.733081,0.671836,0.475627,0.995529,0.0,0.474483,0.436187,0.394719,7.7641,7.7273,7.7647,7.5608,201,1,9,9,198,0.002616,0.388429,0.4523,0.5477,11,0.083333,0.979743,RC4
0.741275,0.884841,0.131371,0.881673,0.386923,0.498103,0.500731,8.0,0.222494,0.601983,0.477495,0.920269,0.556995,0.194168,1.0,1.0,0.7613,0.407316,0.634815,0.728346,0.741622,0.580746,0.712065,0.940432,0.912318,0.610578,0.0,0.261649,0.710054,0.822063,0.596844,0.160304,0.530784,0.586964,0.553604,0.404945,8.0,7.776,7.6856,7.9802,1984,0,0,0,256,0.002496,0.311552,0.518886,0.481114,114,0.080645,0.993702,AES
0.370875,0.099711,0.113371,0.575576,0.61313,0.480118,0.114159,7.6602,0.688417,0.635483,0.433429,0.032648,0.491297,0.499025,0.598666,0.410722,0.837537,0.356882,0.935459,0.429298,0.637865,0.388587,0.398649,1.0,0.102997,0.18735,0.400041,0.592052,0.637364,0.510148,0.693854,0.277778,0.498305,0.357038,0.258321,0.51211,7.5067,8.0,7.6144,7.583,202,2,10,10,142,0.005819,0.318791,0.518015,0.481985,11,0.083333,1.004163,RC4
0.40042,0.441252,0.427693,0.925223,0.759344,0.584166,0.228904,7.37,0.005886,0.539521,0.639552,0.465321,0.217521,0.345395,0.772505,0.558131,0.559698,0.425104,0.895693,1.0,0.479959,0.948819,0.397967,0.696674,0.627166,0.364024,0.0,0.967004,0.384012,0.493044,0.638661,0.203164,0.609698,0.265283,0.451388,0.143569,7.2244,7.7039,7.6731,7.9872,1264,0,0,16,256,0.001527,0.314257,0.500367,0.499633,77,0.025316,0.976709,3DES
0.394934,0.53104,0.333741,0.738413,0.764656,0.555045,0.420785,7.6172,0.214144,0.40831,0.885313,0.647377,0.111974,0.461958,1.0,0.375608,0.93288,0.840427,0.765633,0.490363,0.589778,0.484882,0.447321,0.18694,0.671927,1.0,0.280331,0.607172,0.421468,0.556364,0.339489,1.0,0.351126,0.305915,0.463144,1.0,7.54,7.2325,7.3262,7.4252,1208,0,8,24,256,0.001609,0.326996,0.509504,0.490496,73,0.026667,0.998198,3DES
0.266285,0.185615,0.728668,0.285337,0.990854,0.847047,0.28727,7.6823,0.531264,0.605339,0.546032,0.893589,0.736509,0.608292,0.824486,0.304541,0.348448,0.923322,0.192024,0.803443,0.8408,0.412269,0.28821,0.468534,0.0,0.553637,0.139786,0.313251,0.349353,0.403252,0.541537,0.651735,0.627913,0.0,0.920631,0.0,7.6083,7.3061,7.9129,7.8017,46,6,14,14,44,0.003113,0.39994,0.514531,0.485469,1,0.5,0.981424,RC4
0.0,0.562842,0.327314,0.993788,0.745448,0.26527,0.264944,7.3348,1.0,0.832365,0.687052,0.839349,0.524735,0.349558,0.56446,0.513663,0.685731,0.106448,0.318983,0.623469,0.229677,0.260028,0.558439,0.0,0.453192,0.575871,0.862658,0.506587,0.563865,0.46152,0.492188,0.519422,0.871096,0.732457,0.609165,0.596574,7.2785,7.006,7.4869,7.3857,32,0,0,0,29,0.005038,0.346327,0.497161,0.502839,1,0.5,0.985334,ECC
0.714827,0.521769,1.0,0.232139,0.083093,0.77185,0.178272,6.9492,0.712863,0.622553,0.0,0.4453,0.155791,0.07127,0.551616,0.862697,0.240548,0.802214,0.249666,0.021038,0.054282,0.10285,0.474287,0.532166,0.589221,0.478583,0.271363,0.030156,0.0,0.0,0.0,0.930684,0.273252,0.313657,0.953679,0.536376,6.6244,6.9729,6.8734,6.7159,32,0,0,0,17,0.003608,0.330658,0.493958,0.506042,1,0.5,0.975811,DES
0.749791,0.681444,0.347231,0.707918,0.394064,0.559267,0.2794,7.3537,0.74186,0.494388,0.561225,0.375376,0.870426,0.279878,0.687307,0.453807,0.223644,0.534935,0.49543,0.389733,0.741468,0.550004,0.584684,1.0,0.224411,0.656959,0.644524,0.407979,0.584674,0.797393,0.487108,0.075116,0.495075,0.180552,0.644377,0.19971,7.6266,7.4785,7.5497,7.984,64,0,0,0,45,0.005088,0.36191,0.520746,0.479254,3,0.25,0.99089,ECC
0.665355,0.435954,0.885124,0.147495,0.195923,1.0,0.0,7.6556,0.120677,0.397047,0.430802,0.980251,0.565396,0.625092,0.528662,0.994378,0.0,0.670273,0.131935,0.929193,0.712497,0.457707,0.527182,1.0,0.379923,0.934908,0.330988,0.3374,0.464939,0.973227,0.564742,0.827054,0.215503,1.0,0.65777,0.934852,7.659,7.7487,7.8382,7.5026,43,3,11,11,13,0.006436,0.348009,0.539995,0.460005,2,0.0,0.986133,RC4
1.0,0.0,0.171468,0.281382,0.333452,0.413322,1.0,7.6726,0.372094,0.272983,0.38093,0.609253,0.532596,0.192669,1.0,0.937928,0.644964,0.510848,0.60998,0.519463,0.767352,0.750092,0.60704,0.161515,0.817744,0.28637,0.051927,0.62816,0.385466,0.526333,0.545338,0.4418,0.919009,0.193936,0.60065,0.322064,7.1333,7.6336,7.3526,7.5957,66,2,2,2,65,0.004048,0.329161,0.479242,0.520758,4,0.0,0.968683,ECC
0.269147,0.142269,1.0,0.633517,0.259814,0.187755,0.175044,7.0886,0.601737,0.071881,0.289519,0.0,1.0,0.002763,0.207943,0.065379,0.370443,0.499497,0.423945,0.044786,0.146502,0.393691,0.0,0.430495,0.205294,0.050781,0.499817,0.210576,0.137232,0.384868,0.202772,0.718597,0.237422,0.0,0.176171,0.501736,7.2679,7.0087,7.115,6.9107,760,0,8,24,198,0.00237,0.436418,0.537313,0.462687,45,0.042553,0.989028,DES
0.0,0.524307,0.002617,0.740373,0.216374,0.814599,0.722574,7.9057,0.365267,0.362263,0.686343,0.798662,0.762815,0.8609,0.583406,0.381149,0.797939,1.0,0.0,1.0,0.442895,0.717682,0.727045,0.901911,0.144564,0.181428,0.618437,0.358305,0.0,0.174033,1.0,0.908118,0.256688,0.299626,0.588164,0.038319,7.9881,7.7212,7.8808,7.9874,3376,0,0,16,256,0.006361,0.32417,0.486788,0.513212,187,0.113744,0.982662,AES
0.231982,0.651542,0.322125,0.199336,0.761876,0.559767,0.0,7.8287,0.370011,0.524797,0.400973,0.533023,1.0,0.191679,0.800205,0.915016,0.263478,0.599896,0.080389,0.648244,0.0,0.474953,0.308015,0.177463,0.852773,0.0,0.893428,0.898173,0.938017,0.217813,0.659754,0.940922,0.752878,0.172718,0.48456,0.173013,7.501,7.7419,7.5056,7.4784,1496,0,8,24,256,0.005237,0.337405,0.495759,0.504241,93,0.0,0.992871,Blowfish
0.258587,0.663062,0.258148,0.0,1.0,0.704824,0.368112,6.8017,0.613199,0.630184,0.272602,0.659721,0.689517,0.616477,0.081543,0.609569,0.880085,0.840271,0.417359,0.37974,0.941182,0.142443,0.0,0.219194,0.701509,0.356454,0.458916,0.425397,0.17272,0.375311,0.555983,1.0,1.0,0.0,0.605531,1.0,7.2673,7.1887,7.119,7.1423,384,0,0,0,122,0.00483,0.399021,0.480922,0.519078,22,0.083333,0.992348,RSA
0.253309,0.899947,0.810521,0.307848,0.324976,0.47183,0.929485,7.8864,0.647532,0.79439,1.0,0.317741,0.763005,0.640334,0.071745,0.741522,0.683176,0.737735,0.792843,0.53988,1.0,1.0,0.667357,0.51064,0.776867,1.0,0.0,0.596542,0.446552,0.683716,0.596062,0.186866,0.435852,0.222027,0.580976,0.651328,8.0,7.649,8.0,7.9048,2679,7,7,23,256,0.003333,0.330773,0.500314,0.499686,150,0.101796,1.010505,AES
0.565438,0.563867,0.382654,0.282645,0.05524,0.91256,0.357719,7.5631,0.183441,0.661304,0.133733,0.35618,0.317049,0.090179,0.841567,0.0,0.670034,0.496161,0.516758,0.0,0.559725,0.367225,0.845001,0.741497,0.40641,0.390415,1.0,0.108959,0.571499,0.772473,0.633463,0.13541,0.421789,0.268888,0.471745,0.561068,7.8122,7.3402,6.8157,7.4876,512,0,0,0,155,0.005207,0.324833,0.484258,0.515742,29,0.09375,0.974766,RSA
1.0,0.469017,0.438531,0.450031,0.67876,0.38106,0.53937,8.0,0.683202,0.0,0.652533,0.656135,0.182944,0.570353,1.0,0.315351,1.0,1.0,0.587213,0.561314,0.096851,1.0,0.413128,1.0,0.56664,0.531659,0.912578,0.922306,0.367691,0.06808,0.730716,0.589178,0.421411,0.652178,0.361874,0.0,7.9776,7.8196,8.0,7.5232,1760,0,0,0,256,0.0,0.360152,0.503678,0.496322,94,0.145455,0.996497,Blowfish
0.628912,0.705274,0.422351,0.611204,0.290432,1.0,0.823239,7.8784,0.137666,0.26934,0.239359,0.50864,1.0,0.497209,0.954265,0.660859,1.0,0.0,1.0,0.262779,0.633074,0.892374,0.0,0.49585,0.725896,0.560263,0.410798,0.95883,0.15048,0.456174,0.518068,0.602848,0.661939,0.91163,0.741685,0.184825,8.0,7.9399,8.0,8.0,2204,4,12,28,256,0.007019,0.317679,0.534727,0.465273,127,0.072993,0.982114,AES
0.337054,0.984725,0.880527,0.372289,0.0,0.486407,0.656136,6.9036,0.505234,0.431962,0.0289,0.333113,0.467244,0.388433,0.722307,0.488349,0.0,0.879757,0.620371,0.571634,0.658831,0.227785,0.431258,0.20455,0.429916,0.493211,0.377841,0.355344,0.627668,0.550315,0.373118,0.719959,0.163866,0.618036,0.722058,0.45076,7.0204,7.2885,6.8936,7.2575,256,0,0,0,72,0.00217,0.390451,0.501424,0.498576,14,0.125,0.979236,RSA
0.22593,0.387204,0.707202,0.497473,0.731744,0.282908,0.653373,7.3381,0.699724,0.0,0.3919,0.64368,0.160041,0.843102,0.0,1.0,1.0,0.493375,0.592268,0.729552,0.105874,0.856933,1.0,0.795125,0.629803,0.270077,1.0,0.836617,0.0,0.462122,0.998118,0.222743,0.455372,0.171053,0.66931,0.689133,7.2932,7.5069,7.5674,7.071,66,2,2,2,19,0.008203,0.371297,0.512768,0.487232,4,0.0,0.999929,ECC
0.828177,0.861402,0.0,1.0,0.217562,0.72254,0.150663,7.4459,0.590512,0.773164,0.880547,0.777751,0.546463,0.189265,0.893535,0.489812,0.0,0.77468,0.532144,0.769022,0.493164,1.0,0.486161,0.655372,0.746442,0.638766,0.801923,0.845775,0.876925,0.757646,0.476385,0.265529,0.474633,0.450375,0.500915,0.293867,7.4056,7.2827,7.5082,7.1992,160,0,0,0,55,0.003366,0.332887,0.496053,0.503947,10,0.0,0.994659,3DES
0.810851,0.987942,0.146873,0.0,0.0,0.357387,0.658485,6.7752,0.866886,0.297204,0.249886,0.274854,0.108837,0.484883,0.269337,0.176141,0.320261,0.543095,0.332458,0.688797,0.139631,0.0,0.880603,0.360475,0.171371,0.499911,0.0,0.617851,0.319943,1.0,0.955519,0.717769,0.428508,0.517329,0.264326,0.583184,6.6417,6.4024,6.8876,6.9303,872,0,8,8,233,0.001918,0.339249,0.466291,0.533709,53,0.018519,0.990802,DES
0.407509,1.0,0.718579,0.101393,0.671364,0.782999,0.08541,7.3924,1.0,0.275641,0.727701,0.632648,0.554453,0.0,0.68076,0.291882,0.521185,0.768955,0.84546,0.0,0.61592,0.506808,0.012243,0.416212,0.769923,0.016522,0.600007,0.164666,0.416977,0.170478,0.260623,0.221858,0.0,0.182954,0.737069,0.57528,7.059,6.9707,7.2451,7.3178,1808,0,0,16,256,0.00596,0.357496,0.51778,0.48222,103,0.088496,0.968586,DES
1.0,0.236843,0.561608,1.0,0.40965,0.655124,0.53977,8.0,0.488825,0.613403,0.775178,0.559841,0.710759,0.333674,0.465367,1.0,0.205754,0.508631,0.624177,0.911558,0.694602,0.626621,0.775437,0.839008,0.478998,0.111808,0.739745,0.528409,0.796768,0.425306,0.746819,0.543581,0.837532,0.538604,0.200479,0.583485,7.8994,7.7772,7.4786,8.0,1024,0,0,0,256,0.0,0.37397,0.519779,0.480221,57,0.109375,1.005371,ChaCha20
0.546357,0.36143,0.87655,0.77215,0.924622,0.643928,0.439797,8.0,0.542289,0.14579,0.408717,1.0,0.226579,0.834016,0.628533,0.160255,0.569449,0.440855,1.0,0.228248,1.0,0.674352,0.916605,0.305624,0.326263,0.585195,0.917573,0.335857,0.522089,0.781301,0.335541,0.330109,0.407026,0.337749,0.433128,0.648181,7.9913,8.0,7.6228,7.9592,9408,0,0,0,256,0.001943,0.411927,0.539939,0.460061,568,0.034014,0.993267,ChaCha20
0.063408,0.334401,0.618803,0.215915,0.554287,0.717322,0.532654,7.1325,0.144609,0.452162,0.644253,0.422823,0.46184,0.424131,0.100359,0.995353,0.167531,0.424715,0.747574,0.265505,0.360036,0.650733,0.154394,0.65671,0.476753,0.321228,0.440445,0.463451,0.345558,1.0,0.869484,0.586594,0.705735,0.476847,0.326708,0.385532,7.7066,7.395,7.4509,7.4065,65,1,1,1,64,0.003781,0.366843,0.470564,0.529436,3,0.25,0.995281,ECC
0.147181,0.584198,0.609289,0.392948,0.115372,0.513413,0.965411,7.2302,0.866814,0.876658,0.95984,1.0,0.523198,0.508018,0.343837,0.714271,0.719742,0.803822,0.311673,0.465333,0.62306,0.717905,0.823578,0.218172,0.340793,0.606774,0.289773,0.19485,0.075277,0.506958,0.813576,0.847095,0.168236,0.423747,0.698337,0.466392,7.3156,7.407,7.6177,7.1155,65,1,1,1,62,0.001621,0.270464,0.49235,0.50765,4,0.0,0.97585,ECC
0.752416,0.344128,0.26331,0.619541,1.0,0.437937,0.237504,7.7126,0.49129,0.257215,0.224898,0.543578,0.662642,0.359436,1.0,0.59154,0.068955,0.513973,0.631101,0.547445,0.765525,0.093687,0.341068,0.589739,0.557574,1.0,0.890727,0.212927,0.791623,0.42295,0.804571,1.0,0.589188,0.729432,0.760401,0.164018,7.904,8.0,7.7617,7.4994,224,0,0,0,215,0.010121,0.26688,0.481052,0.518948,11,0.214286,0.978125,Blowfish
0.187707,0.717259,0.508413,0.655247,0.582499,0.547454,0.205772,7.6026,0.312858,0.575924,0.254721,0.726341,0.847051,0.212968,0.203524,0.370097,0.51248,0.570612,0.311069,0.675733,0.250046,0.82182,1.0,0.065065,0.519634,0.421316,1.0,0.352616,0.481938,0.323231,0.367088,0.095241,0.783756,0.530864,0.479315,0.673211,7.6688,7.6871,7.3089,7.6547,504,0,8,24,153,0.003132,0.438888,0.473245,0.526755,26,0.16129,0.97242,Blowfish
0.574526,0.144514,0.379589,0.540375,0.603418,0.481657,1.0,7.3193,0.451196,0.539311,1.0,0.636138,0.124137,0.849666,0.34324,0.962911,0.626708,0.547521,0.814465,0.085672,0.843362,0.41544,0.386256,0.0,0.333088,0.833855,0.865452,0.318766,0.351475,0.393782,0.111333,0.079237,0.384174,0.394784,0.749908,0.103985,7.2272,7.3638,7.6091,7.4562,65,1,1,1,18,0.0,0.346375,0.506583,0.493417,4,0.0,0.956551,ECC
0.414404,0.29576,0.790016,1.0,0.680689,0.871685,0.584908,7.9954,0.200818,0.25417,0.364525,0.414237,0.56293,0.193939,0.655269,0.644514,0.621301,0.0,0.801103,0.390453,0.462899,0.419538,0.298939,0.57486,0.0,0.987813,0.504282,0.0,0.21479,0.28317,0.490926,0.528626,0.0,0.382261,0.502029,0.670999,7.6717,7.8521,7.563,7.7208,144,0,0,16,136,0.003561,0.412748,0.477354,0.522646,7,0.222222,0.924854,RC4
0.861902,0.026966,0.171575,0.050611,0.707084,0.156445,0.189311,7.5887,0.251563,0.114434,0.957635,0.763611,0.177403,0.62382,0.598971,0.390359,0.285713,0.324509,1.0,0.539745,0.432959,0.0,0.953431,0.691496,0.250421,0.825166,0.260304,0.097378,0.598757,0.561764,0.695088,0.015813,0.0,0.401846,0.445645,0.199979,7.2541,7.12,6.8571,6.738,1685,5,5,21,256,0.003449,0.384302,0.485986,0.514014,105,0.0,1.009214,DES
0.714747,0.185387,0.354101,0.577422,0.560065,0.22673,0.835037,7.0413,0.281578,0.413985,0.368237,0.833682,0.42517,0.185833,0.499506,0.063709,0.178671,0.3842,0.142987,0.696301,0.587585,0.095123,0.358517,0.733846,0.536777,0.334805,0.481434,0.080348,0.290299,0.0,0.611132,0.970739,1.0,0.726464,0.415691,0.162694,6.6979,6.8094,7.1219,6.8674,1152,0,0,0,256,0.002021,0.381976,0.503483,0.496517,61,0.152778,0.994625,DES
0.370344,0.301884,0.481439,0.269315,0.437801,1.0,0.724586,6.953,0.501622,0.678186,0.769634,0.421557,0.374922,0.718985,0.879282,0.752299,0.847119,0.917269,0.396283,0.159496,0.0,0.700655,0.793449,0.128847,0.0,0.665348,0.410411,0.544004,0.105564,0.510162,0.531515,0.964855,0.908388,0.0,0.688707,0.884478,7.3049,7.6907,7.1237,7.5235,65,1,1,1,28,0.008629,0.394745,0.524627,0.475373,4,0.0,0.969546,ECC
0.568585,0.051659,0.856858,0.550091,0.041546,0.067932,0.653682,6.7491,0.614846,0.0,0.433741,0.412753,0.869147,0.269072,0.381936,0.719886,0.724625,0.0,0.432212,0.147184,0.835791,0.007191,0.373331,0.608691,0.702602,0.342169,0.180241,0.753858,0.807749,0.255079,0.153015,0.207003,0.0,0.102792,0.391127,0.382884,7.0097,7.2884,7.124,7.4998,512,0,0,0,161,0.004302,0.413368,0.491709,0.508291,29,0.09375,1.021512,RSA
0.887203,0.78805,1.0,0.364503,0.325981,0.6237,0.402484,7.0799,0.754918,0.369371,0.443106,0.16812,1.0,0.271306,0.284961,0.559391,0.470599,0.731684,0.068627,0.595082,0.0,0.377316,0.460923,0.1738,0.707065,0.227322,0.756169,0.851302,0.305928,1.0,0.92958,0.553324,0.679531,0.649931,0.492101,0.791694,7.8008,7.4924,7.8748,7.2814,1192,0,8,8,256,0.005353,0.305363,0.46801,0.53199,72,0.027027,0.965204,3DES
0.584121,0.474789,0.624306,0.606359,0.800148,0.452595,0.998148,7.8923,0.539956,0.675735,0.184401,0.464844,0.269225,0.250857,0.54033,0.582794,0.314027,0.164161,0.0,0.450166,0.66348,0.639703,0.24952,0.417715,0.617959,0.936452,0.855381,0.724873,0.67679,0.181134,1.0,0.564071,1.0,0.48071,0.754994,0.925651,8.0,7.9745,7.814,8.0,1008,0,0,16,255,0.00032,0.346786,0.546808,0.453192,63,0.0,0.968394,AES
0.284528,0.156586,0.250538,0.392474,0.627973,0.414409,0.445937,7.5766,0.32268,0.686317,0.097644,0.25181,0.829061,0.944872,1.0,0.659365,0.881341,0.525925,0.562664,0.174996,0.541513,0.007217,0.200762,0.471022,0.091222,0.566402,1.0,0.0,0.797255,0.107971,0.238411,0.429122,0.810987,0.193781,0.0,0.219061,7.6069,7.6502,7.4809,7.459,760,0,8,24,234,0.001009,0.346014,0.502969,0.497031,47,0.0,0.97627,Blowfish
0.306867,0.742373,0.659131,0.60046,0.351132,0.350184,0.533974,7.7959,0.688512,0.382,0.497765,0.832203,0.319248,0.495813,0.979606,0.692912,0.369796,1.0,0.664629,1.0,0.258899,0.137199,0.0,0.0,0.472506,0.247056,0.008743,0.369759,0.747706,0.632364,0.57504,0.549637,0.79464,0.056283,0.718118,0.49261,7.3849,7.4412,7.7378,7.9678,1408,0,0,0,256,0.010324,0.361858,0.542422,0.457578,76,0.136364,0.995323,Blowfish
0.126862,0.526425,0.701757,0.256839,0.713937,0.051657,1.0,7.7544,0.555622,1.0,0.944172,0.993891,0.336142,0.268708,0.741177,0.436575,0.201803,0.654336,0.448358,0.304235,0.24824,0.305347,0.922523,0.363367,0.985613,0.404352,0.0,0.258641,0.403648,0.558785,0.882347,0.348257,0.074457,0.616434,0.414774,0.502979,7.8393,7.7258,8.0,7.9231,664,0,8,24,208,0.004922,0.40979,0.475095,0.524905,35,0.146341,1.008328,Blowfish
0.391649,0.873583,0.583691,0.896561,0.114391,0.212584,0.317456,6.918,0.429047,0.644418,0.150736,0.448493,0.502936,0.614374,0.142057,0.375823,0.559339,0.457682,0.0,0.543029,0.701294,0.0,0.693382,0.15937,0.0,0.0,0.501635,0.213463,0.218727,0.516361,0.675397,0.609102,0.351439,0.306357,0.158726,0.722733,6.6799,7.2825,7.0902,6.9058,1696,0,0,0,256,0.001302,0.336698,0.49514,0.50486,102,0.037736,0.973954,DES
0.764538,0.096994,0.815967,1.0,0.210404,0.41301,0.178063,7.4776,0.0,0.739845,0.807769,0.327038,0.329902,0.347171,0.858799,0.237902,0.0,0.281097,1.0,0.859931,0.97805,0.529406,0.467056,0.323357,0.628708,0.729758,0.180037,0.476869,0.252196,0.757154,0.138533,0.479148,0.459229,0.337444,0.298317,0.577821,7.2994,7.0166,7.2488,6.9898,512,0,0,0,226,0.002981,0.409044,0.491264,0.508736,28,0.125,0.971098,RSA
0.834435,0.916413,0.365761,0.055415,1.0,0.319933,0.463008,7.1925,0.620432,0.0,0.432794,0.62536,0.520083,0.016073,0.486046,0.0,0.747974,1.0,0.202571,0.0,0.341252,0.102126,0.7677,0.135513,0.475799,0.479246,0.902224,0.278966,0.404561,0.043299,0.580634,0.180755,0.535848,0.389664,0.293162,0.625095,7.3078,7.4113,7.0437,7.0292,256,0,0,0,255,0.0,0.252838,0.48237,0.51763,13,0.1875,1.035052,RSA
0.311824,0.616832,0.923343,0.154693,0.773457,0.5926,0.942787,8.0,0.714831,1.0,0.791291,0.851754,0.0,0.360114,0.933115,0.32645,0.340631,0.537575,0.80344,0.059472,0.0,0.0,0.0,0.069452,0.193086,0.280998,0.808535,0.46501,0.814682,0.85602,0.386635,0.843699,0.349853,1.0,0.201098,0.391523,7.8854,7.9568,8.0,7.8769,567,7,7,23,254,0.004503,0.373566,0.515781,0.484219,31,0.114286,0.985755,AES
0.766649,0.350768,0.280182,0.192307,1.0,0.826981,0.337187,7.043,0.59287,0.629913,0.802457,0.39832,0.558372,0.372197,0.597444,0.56858,0.129283,0.491393,0.627977,0.179323,0.786459,0.637321,0.200898,0.404132,0.810646,0.106671,0.537866,0.431648,0.75098,0.442344,0.0,0.291807,0.734569,0.850488,0.462123,0.31514,7.3848,7.5883,7.2429,7.4265,48,0,0,16,13,0.006041,0.324895,0.513426,0.486574,2,0.333333,1.008109,ECC
0.0965,0.780403,0.408697,0.102056,0.930836,0.139188,0.280241,6.9622,0.522347,0.832255,0.748997,0.573634,0.181015,0.733143,0.765805,0.551648,0.738153,1.0,0.275322,0.392769,0.0,0.130331,0.356213,0.672578,0.785593,0.779936,0.509076,0.233433,0.951054,0.896795,0.771613,0.643849,1.0,0.113918,0.401306,0.652277,7.298,7.706,7.3605,7.2154,65,1,1,1,29,0.002714,0.346091,0.49951,0.50049,3,0.25,1.002382,ECC
0.649619,0.410403,0.0,0.273186,0.109791,0.151366,0.555282,8.0,0.388749,0.995479,0.212084,0.5778,0.874501,0.0,0.343582,0.529968,0.180796,0.337744,0.598101,0.316406,0.614068,0.117862,0.327968,0.413618,0.115469,0.478759,0.690527,0.048124,0.643861,1.0,0.904064,0.37124,0.297807,0.023187,0.008336,0.951341,7.5206,7.9899,7.6474,8.0,55,7,7,23,32,0.004921,0.42981,0.514551,0.485449,2,0.333333,0.961699,RC4
0.732745,0.814296,0.465437,0.690857,0.201792,0.225457,0.848248,7.9058,0.136952,0.703986,0.390716,0.337785,0.129567,1.0,0.645599,0.457459,0.873113,0.612074,0.601241,0.276017,1.0,0.918003,0.805506,0.0,0.389885,0.148394,0.335768,0.330389,0.04966,0.357903,0.263223,0.712346,0.059689,0.650303,0.547373,0.660368,7.418,7.365,7.671,7.2931,48,0,0,16,15,0.001253,0.34853,0.479557,0.520443,2,0.333333,1.000259,ECC
